OPEID,INSTNM,CITY,STABBR,ZIP,SCH_DEG,PREDDEG,HIGHDEG,ST_FIPS,REGION,HBCU,PBI,MENONLY,WOMENONLY,ADM_RATE,ADM_RATE_ALL,UGDS_MEN,UGDS_WOMEN,COMP_ORIG_YR8_RT,OMAWDP8_ALL_POOLED_SUPP,OMAWDP8_PELL_ALL_POOLED_SUPP,C150_4_POOLED_SUPP,C150_L4_POOLED_SUPP,C150_4_PELL_POOLED_SUPP,C150_L4_PELL_POOLED_SUPP,COSTT4_A
00203800,Bowdoin College,Brunswick,ME,04011,3,3,3,23,1,0,0,0,0,0.0919,0.09193686006825,0.484,0.516,0.918032786885,0.9521,0.9496,0.9391,NA,0.9286,NA,76310
00630500,Maine College of Health Professions,Lewiston,ME,04240,2,2,3,23,1,0,0,0,0,0.5625,0.5625,0.0802,0.9198,0.772727272727,0.7349,0.7612,PS,NA,PS,NA,24311
00527600,Central Maine Community College,Auburn,ME,04210-6498,2,2,2,23,1,0,0,0,0,NA,NA,0.4131,0.5869,0.272727272727,0.3312,0.3129,NA,0.2473,NA,0.2236,14976
00203900,Colby College,Waterville,ME,04901-8840,3,3,3,23,1,0,0,0,0,0.0761,0.07613972764949,0.4759,0.5241,0.896341463415,0.8996,0.9451,0.8733,NA,0.8571,NA,78665
00527700,Eastern Maine Community College,Bangor,ME,04401,2,2,2,23,1,0,0,0,0,NA,NA,0.4828,0.5172,0.101417666303,0.3264,0.2986,NA,0.2535,NA,0.1968,16037
00982600,Kennebec Valley Community College,Fairfield,ME,04937-1367,2,2,2,23,1,0,0,0,0,NA,NA,0.3158,0.6842,0.357698289269,0.4126,0.3927,NA,0.4208,NA,0.3744,14677
02361300,The Landing School,Arundel,ME,04046,1,1,2,23,1,0,0,0,0,NA,NA,0.9348,0.0652,PS,0.9125,0.9118,NA,0.9636,NA,PS,40093
00676000,University of Maine at Augusta,Augusta,ME,04330-9410,3,3,4,23,1,0,0,0,0,NA,NA,0.2979,0.7021,0.244094488189,0.2875,0.2514,0.1941,NA,0.1619,NA,18446
00204000,University of Maine at Farmington,Farmington,ME,04938-9978,3,3,4,23,1,0,0,0,0,0.9417,0.94171997157071,0.3484,0.6516,0.461279461279,0.5991,0.5445,0.5442,NA,0.4907,NA,23772
00204100,University of Maine at Fort Kent,Fort Kent,ME,04743-1292,3,3,3,23,1,0,0,0,0,0.9924,0.99240986717267,0.2631,0.7369,0.359504132231,0.5205,0.4972,0.3794,NA,0.3588,NA,18231
00205300,University of Maine,Orono,ME,04469,3,3,4,23,1,0,0,0,0,0.9396,0.93961786831768,0.5185,0.4815,0.523012552301,0.5562,0.4723,0.56,NA,0.4667,NA,25586
00204400,Maine Maritime Academy,Castine,ME,04420-0001,3,3,4,23,1,0,0,0,0,0.5765,0.57646048109965,0.8055,0.1945,0.59765625,0.7439,0.68,0.6902,NA,0.66,NA,29140
00203300,University of Maine at Presque Isle,Presque Isle,ME,04769-2888,3,3,4,23,1,0,0,0,0,0.9699,0.96994535519125,0.3564,0.6436,0.268115942029,0.4638,0.3931,0.3267,NA,0.4029,NA,16717
00205000,University of New England,Biddeford,ME,04005-9599,3,3,4,23,1,0,0,0,0,0.9628,0.96276057478243,0.3231,0.6769,0.523121387283,0.6537,0.5889,0.6113,NA,0.5199,NA,59327
00576000,Northern Maine Community College,Presque Isle,ME,04769-2016,2,2,2,23,1,0,0,0,0,NA,NA,0.4579,0.5421,0.397590361446,0.4427,0.3907,NA,0.3421,NA,0.2917,16229
01167300,Maine College of Art & Design,Portland,ME,04101-3494,3,3,4,23,1,0,0,0,0,0.7396,0.73959938366718,0.2289,0.7711,0.568,0.4373,0.3984,0.4629,NA,0.4382,NA,55612
00205100,Saint Joseph's College of Maine,Standish,ME,04084-5263,3,3,4,23,1,0,0,0,0,0.8084,0.80842391304347,0.3749,0.6251,0.503529411765,0.4715,0.5055,0.69,NA,0.578,NA,56612
00552500,Southern Maine Community College,South Portland,ME,04106-1698,2,2,2,23,1,0,0,0,0,NA,NA,0.4394,0.5606,0.224956063269,0.2561,0.2256,NA,0.2,NA,0.1693,15862
00205400,University of Southern Maine,Portland,ME,04103,3,3,4,23,1,0,0,0,0,0.8543,0.85425685425685,0.3975,0.6025,0.460674157303,0.4872,0.4665,0.3837,NA,0.3271,NA,21010
00205200,Thomas College,Waterville,ME,04901-5097,3,3,4,23,1,0,0,0,0,0.9724,0.97238204833141,0.4799,0.5201,0.490706319703,0.5209,0.4717,0.5056,NA,0.4391,NA,42804
00685800,Unity Environmental University,New Gloucester,ME,04260,3,3,4,23,1,0,0,0,0,0.9431,0.94312420785804,0.212,0.788,0.644578313253,0.5685,0.4972,0.5356,NA,0.4459,NA,21676
00923100,Washington County Community College,Calais,ME,04619,1,1,2,23,1,0,0,0,0,NA,NA,0.4066,0.5934,0.35,0.4049,0.4038,NA,0.4715,NA,0.45,13787
00205700,Allegany College of Maryland,Cumberland,MD,21502-2596,2,2,2,24,2,0,0,0,0,NA,NA,0.2693,0.7307,0.307326355852,0.3454,0.3197,NA,0.3419,NA,0.2801,16367
00205800,Anne Arundel Community College,Arnold,MD,21012-1895,2,2,2,24,2,0,0,0,0,NA,NA,0.3968,0.6032,0.165217391304,0.3824,0.3966,NA,0.2743,NA,0.2258,19167
00206100,Baltimore City Community College,Baltimore,MD,21215-7893,2,2,2,24,2,0,0,0,0,NA,NA,0.2463,0.7537,0.085761865112,0.2752,0.2666,NA,0.0973,NA,0.0803,11974
00210200,University of Baltimore,Baltimore,MD,21201-5720,3,3,4,24,2,0,1,0,0,0.8933,0.89333333333333,0.3975,0.6025,0.409035409035,0.5467,0.5277,0.3564,NA,0.3577,NA,25573
00206200,Bowie State University,Bowie,MD,20715-9465,3,3,4,24,2,1,0,0,0,0.8654,0.8653810835629,0.3832,0.6168,0.229200652529,0.5132,0.4843,0.408,NA,0.4124,NA,23671
00143600,Capitol Technology University,Laurel,MD,20708,3,3,4,24,2,0,0,0,0,0.6434,0.64341085271317,0.7939,0.2061,0.56043956044,0.5042,0.5402,0.5341,NA,0.4568,NA,39553
00830800,Cecil College,North East,MD,21901-1900,2,2,2,24,2,0,0,0,0,NA,NA,0.3643,0.6357,0.21554770318,0.2062,0.194,NA,0.2301,NA,0.1948,14003
00206400,College of Southern Maryland,La Plata,MD,20646-0910,2,2,2,24,2,0,0,0,0,NA,NA,0.3826,0.6174,0.14406779661,0.2567,0.2232,NA,0.3168,NA,0.2393,12260
00465000,Chesapeake College,Wye Mills,MD,21679-0008,2,2,2,24,2,0,0,0,0,NA,NA,0.3307,0.6693,0.156773211568,0.2127,0.1837,NA,0.2715,NA,0.2437,9869
00206700,Washington Adventist University,Takoma Park,MD,20912,3,3,4,24,2,0,0,0,0,0.5143,0.51430907604251,0.3407,0.6593,0.380841121495,0.4859,0.5102,0.4358,NA,0.4881,NA,33024
00206800,Coppin State University,Baltimore,MD,21216-3698,3,3,4,24,2,1,0,0,0,0.4495,0.44953016065474,0.226,0.774,0.358579881657,0.4225,0.416,0.248,NA,0.2199,NA,18010
00207100,Frederick Community College,Frederick,MD,21702-2964,2,2,2,24,2,0,0,0,0,NA,NA,0.4405,0.5595,0.254368932039,0.4421,0.4513,NA,0.3128,NA,0.2511,8693
00207200,Frostburg State University,Frostburg,MD,21532-1099,3,3,4,24,2,0,0,0,0,0.8788,0.87877263581488,0.4661,0.5339,0.563602599814,0.605,0.5781,0.4841,NA,0.4464,NA,25798
01001400,Garrett College,McHenry,MD,21541,2,2,2,24,2,0,0,0,0,NA,NA,0.5041,0.4959,0.138586956522,0.2857,0.2239,NA,0.3007,NA,0.2324,11940
00207300,Goucher College,Baltimore,MD,21204-2794,3,3,4,24,2,0,0,0,0,0.8024,0.80244399185336,0.3282,0.6718,0.625899280576,0.6659,0.6404,0.5841,NA,0.6256,NA,65729
00207400,Hagerstown Community College,Hagerstown,MD,21742-6514,2,2,2,24,2,0,0,0,0,NA,NA,0.3317,0.6683,0.240083507307,0.3233,0.266,NA,0.3384,NA,0.2543,12323
00207500,Harford Community College,Bel Air,MD,21015-1698,2,2,2,24,2,0,0,0,0,NA,NA,0.4061,0.5939,0.183254344392,0.3213,0.2608,NA,0.3008,NA,0.2105,13223
