committee_id,committee_name,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,recipient_name,recipient_state,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label
C00864207,KRISTEN FOR MICHIGAN,202504159755633399,17,500440132,1887395,ORG,ORGANIZATION,AMALGAMATED BANK,DC,BANK FEES,,,1/28/25 0:00,111.46,4041520251184156701,WASHINGTON,200061202,OTHER,,2026,SB,4042520251186696821,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755633399,Operating Expenditures
C00500421,BONAMICI FOR CONGRESS,202504159755518251,17,500704330,1887157,ORG,ORGANIZATION,ANGERHOLZER BROZ CONSULTING LLC,DC,FUNDRAISING AND COMPLIANCE CONSULTING FEE,,,3/26/25 0:00,6250,4041520251184156568,WASHINGTON,200035125,OTHER,,2026,SB,4042520251186699008,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755518251,Operating Expenditures
C00885301,SYLVESTER TURNER CAMPAIGN,202504159755354143,17,500156809,1886426,ORG,ORGANIZATION,THE FROST GROUP LLC,DC,FUNDRAISING CONSULTING SERVICES,,,1/11/25 0:00,5000,4041520251184156137,WASHINGTON,20003,OTHER,,2026,SB,4042520251186689046,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755354143,Operating Expenditures
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,202504159756071855,17,B2BBA6E5574B64DC89D4,1888147,ORG,ORGANIZATION,US SENATE,DC,MEALS/CATERING,X,,1/21/25 0:00,950,4041620251184296099,WASHINGTON,20004,TRAVEL,,2026,SB,4042520251186692754,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756071855,Operating Expenditures
C00330886,MIKE CRAPO FOR US SENATE,202504159755420006,17,B3903C892990F4B709A2,1886898,ORG,ORGANIZATION,WE THE PIZZA,DC,MEETING EXPENSE,,,1/27/25 0:00,172.54,4041520251184156397,WASHINGTON,20003,MATERIALS,,2026,SB,4042520251186693079,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755420006,Operating Expenditures
C00612432,FRIENDS OF MATT GAETZ,202504159756048814,17,B-4227315,1887919,ORG,ORGANIZATION,HAMILTON,DC,LODGING EXPENSE,X,,1/19/25 0:00,776.92,4041520251184157054,WASHINGTON,20005,TRAVEL,MEMO: SUBVENDOR OF-AMERICAN EXPRESS,2026,SB,4042520251186690070,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756048814,Operating Expenditures
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,202504159756071857,17,B7AD82BB2FFD74E4DA49,1888147,ORG,ORGANIZATION,CAPITAL GRILLE,DC,FOOD & BEVERAGE,X,,1/30/25 0:00,341.45,4041620251184296099,WASHINGTON,200042601,OTHER,,2026,SB,4042520251186692760,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756071857,Operating Expenditures
C00813758,TOKUDA FOR HAWAII,202504159755632728,17,500329660,1887391,ORG,ORGANIZATION,AGP STRATEGIES LLC,DC,DIGITAL CONSULTING,,,1/2/25 0:00,500,4041520251184156698,WASHINGTON,200130443,OTHER,,2026,SB,4042520251186692096,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755632728,Operating Expenditures
C00885301,SYLVESTER TURNER CAMPAIGN,202504159755354142,17,500146298,1886426,ORG,ORGANIZATION,NGP VAN,DC,SOFTWARE,,,1/3/25 0:00,692.9,4041520251184156137,WASHINGTON,200055738,OTHER,,2026,SB,4042520251186689045,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755354142,Operating Expenditures
C00540732,SCHATZ FOR SENATE,202504159755648624,17,501234032,1887495,ORG,ORGANIZATION,US SENATE GIFT SHOP,DC,SUPPORTER GIFTS,X,,1/29/25 0:00,228,4041520251184156767,WASHINGTON,20002,OTHER,*,2026,SB,4042520251186692057,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648624,Operating Expenditures
C00793935,ERIC SORENSEN FOR ILLINOIS,202504159755515748,17,500105550,1887113,ORG,ORGANIZATION,"DEMOCRACY ENGINE, LLC",DC,CREDIT CARD PROCESSING FEE,,,2/13/25 0:00,12.53,4041520251184156543,WASHINGTON,200115873,OTHER,,2026,SB,4042520251186694836,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515748,Operating Expenditures
C00843003,JULIE JOHNSON FOR CONGRESS,202504159755804190,17,500158012,1887660,ORG,ORGANIZATION,BEE COMPLIANCE LLC,DC,COMPLIANCE CONSULTING,,,1/9/25 0:00,3000,4041520251184156882,WASHINGTON,200034303,OTHER,,2026,SB,4042520251186690960,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755804190,Operating Expenditures
C00540732,SCHATZ FOR SENATE,202504159755648621,17,501229497,1887495,ORG,ORGANIZATION,AMALGAMATED BANK,DC,BANK FEE,,,1/6/25 0:00,15,4041520251184156767,WASHINGTON,200061202,OTHER,,2026,SB,4042520251186692048,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648621,Operating Expenditures
C00843003,JULIE JOHNSON FOR CONGRESS,202504159755804197,17,500159192,1887660,ORG,ORGANIZATION,NGP VAN,DC,SOFTWARE,,,3/6/25 0:00,5836.35,4041520251184156882,WASHINGTON,200055701,OTHER,,2026,SB,4042520251186690982,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755804197,Operating Expenditures
C00539866,ROBIN KELLY FOR CONGRESS,202504159755655459,17,500750218,1887544,ORG,ORGANIZATION,FAITH & POLITICS INSTITUTE,DC,EVENT TICKETS,,,1/15/25 0:00,2999,4041520251184156803,WASHINGTON,200025620,OTHER,,2026,SB,4042520251186696198,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655459,Operating Expenditures
C00897751,PEGGY FLANAGAN FOR MINNESOTA,202504159755646001,17,500158691,1887483,ORG,ORGANIZATION,DEMOCRACY ENGINE,DC,CREDIT CARD PROCESSING FEE,,,3/13/25 0:00,1004.45,4041520251184156761,WASHINGTON,200115873,OTHER,,2026,SB,4042520251186693616,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755646001,Operating Expenditures
C00573980,KELLY FOR CONGRESS,202504159755412281,17,SB17.27989.2,1886854,ORG,ORGANIZATION,AUTOGRAPH MAYFLOWER HOTEL DC,DC,TRAVEL - HOTEL,X,,2/3/25 0:00,623.43,4041520251184156370,WASHINGTON,20036,OTHER,,2026,SB,4042520251186697693,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755412281,Operating Expenditures
C00765099,MELANIE FOR NEW MEXICO,202504159755568553,17,500768723,1887276,ORG,ORGANIZATION,RESIDENCE INN,DC,TRAVEL,,,2/28/25 0:00,989.05,4041520251184156630,WASHINGTON,200243201,OTHER,,2026,SB,4042520251186691916,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755568553,Operating Expenditures
C00420760,FRIENDS OF MAZIE HIRONO,202504159755430913,17,500379365,1886985,ORG,ORGANIZATION,"CAPITOL COMPLIANCE ASSOCIATES, INC.",DC,COMPLIANCE SERVICES,,,1/30/25 0:00,5527.47,4041520251184156461,WASHINGTON,200037508,OTHER,,2026,SB,4042520251186692551,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755430913,Operating Expenditures
C00543967,BUDDY CARTER FOR CONGRESS,202504159755543076,17,B8912D755D8A043A89D7,1887210,ORG,ORGANIZATION,SOUTH END STRATEGIES,DC,STRATEGY CONSULTING,,,1/29/25 0:00,2500,4041520251184156595,WASHINGTON,200053690,OTHER,,2026,SB,4042520251186690510,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755543076,Operating Expenditures
C00660464,CHRIS PAPPAS FOR SENATE,202504159755953705,17,500242422,1887783,ORG,ORGANIZATION,AMTRAK,DC,TRAVEL,,,2/28/25 0:00,674,4041520251184156953,WASHINGTON,200024285,OTHER,,2026,SB,4042520251186692226,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755953705,Operating Expenditures
C00793935,ERIC SORENSEN FOR ILLINOIS,202504159755515770,17,500105648,1887113,ORG,ORGANIZATION,AMALGAMATED BANK,DC,BANK FEES,,,3/27/25 0:00,12,4041520251184156543,WASHINGTON,200061202,OTHER,,2026,SB,4042520251186694902,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515770,Operating Expenditures
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,202504159756071885,17,B1F4523D7A0524B41BB1,1888147,ORG,ORGANIZATION,THE ENDICOTT GROUP,DC,FUNDRAISING FEES,,,3/31/25 0:00,4500,4041620251184296099,WASHINGTON,200031503,OTHER,,2026,SB,4042520251186692844,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756071885,Operating Expenditures
C00504704,CRAMER FOR SENATE,202504159755659446,17,SB17.I22989,1887572,ORG,ORGANIZATION,US SENATE - RESTAURANT ASSOCIATES,DC,FOOD,,,2/18/25 0:00,138,4041520251184156824,WASHINGTON,20026,OTHER,,2026,SB,4042520251186696480,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755659446,Operating Expenditures
C00723916,MARY MILLER FOR CONGRESS,202504159755954105,17,D7WWGAQSFJE7E29UE3DC,1887790,ORG,ORGANIZATION,TABULARIUS COMPLIANCE,DC,COMPLIANCE AND ETHICS CONSULTING - REGULATORY REPORTING,,,1/1/25 0:00,1500,4041520251184156959,WASHINGTON,20001,OTHER,,2026,SB,4042520251186694022,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755954105,Operating Expenditures
C00665752,FRIENDS OF MICHAEL GUEST,202504159756050160,17,B7280B0FA520E44E6AED,1887943,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,MEETING EXPENSE,,,3/18/25 0:00,43.88,4041520251184157069,WASHINGTON,20003,MATERIALS,,2026,SB,4042520251186698868,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756050160,Operating Expenditures
C00540732,SCHATZ FOR SENATE,202504159755648590,17,501241710,1887495,ORG,ORGANIZATION,THE MONOCLE,DC,CATERING,X,,3/31/25 0:00,138.91,4041520251184156767,WASHINGTON,200025657,FUNDRAISING,*,2026,SB,4042520251186691954,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648590,Operating Expenditures
C00813758,TOKUDA FOR HAWAII,202504159755632737,17,500329682,1887391,ORG,ORGANIZATION,BLUE WAVE POLITICAL PARTNERS,DC,COMPLIANCE CONSULTING,,,3/3/25 0:00,2500,4041520251184156698,WASHINGTON,200012149,OTHER,,2026,SB,4042520251186692123,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755632737,Operating Expenditures
C00667741,THE COMMITTEE TO ELECT AYANNA PRESSLEY,202504159755355735,17,500408603,1886468,ORG,ORGANIZATION,MBA CONSULTING GROUP,DC,COMPLIANCE SERVICES,,,1/15/25 0:00,3002.92,4041520251184156161,WASHINGTON,200034303,OTHER,,2026,SB,4042520251186695922,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755355735,Operating Expenditures
C00897751,PEGGY FLANAGAN FOR MINNESOTA,202504159755646016,17,500159442,1887483,ORG,ORGANIZATION,YOTEL WASHINGTON,DC,CATERING/MEALS,X,,3/25/25 0:00,110.88,4041520251184156761,WASHINGTON,200012001,TRAVEL,*,2026,SB,4042520251186693660,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755646016,Operating Expenditures
C00435099,BILL FOSTER FOR CONGRESS,202504159755425334,17,500419608,1886955,ORG,ORGANIZATION,CAPITOL COMPLIANCE ASSOCIATES,DC,COMPLIANCE SERVICES,,,3/25/25 0:00,3502.31,4041520251184156435,WASHINGTON,200037508,OTHER,,2026,SB,4042520251186695855,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755425334,Operating Expenditures
C00693663,FEENSTRA FOR CONGRESS,202504159755374862,17,BAA03897E456B4858868,1886625,ORG,ORGANIZATION,ARISTOTLE INTERNATIONAL,DC,DATABASE,,,1/4/25 0:00,2400,4041520251184156251,WASHINGTON,200031164,OTHER,,2026,SB,4042520251186692407,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755374862,Operating Expenditures
C00714261,SALAZAR FOR CONGRESS,202504159755515464,17,SB17.I26349,1887109,ORG,ORGANIZATION,CONSERVATIVE CONNECTOR,DC,LIST RENTAL,,,2/24/25 0:00,47.5,4041520251184156541,WASHINGTON,20002,ADMINISTRATIVE,,2026,SB,4042520251186689545,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515464,Operating Expenditures
C00864207,KRISTEN FOR MICHIGAN,202504159755633402,17,500442434,1887395,ORG,ORGANIZATION,DEMOCRACY ENGINE,DC,MERCHANT FEES,,,2/20/25 0:00,15.25,4041520251184156701,WASHINGTON,200019901,OTHER,,2026,SB,4042520251186696830,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755633402,Operating Expenditures
C00376087,MARIO DIAZ-BALART FOR CONGRESS,202504159755518929,17,BF9A9563FF3214F429B1,1887164,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,CAMPAIGN MEETING FOOD AND BEVERAGE,,,1/15/25 0:00,280.37,4041520251184156572,WASHINGTON,200031801,OTHER,,2026,SB,4042520251186689864,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755518929,Operating Expenditures
C00500421,BONAMICI FOR CONGRESS,202504159755518248,17,500704325,1887157,ORG,ORGANIZATION,ANGERHOLZER BROZ CONSULTING LLC,DC,REIMBURSABLE EXPENSES,,,2/27/25 0:00,327.09,4041520251184156568,WASHINGTON,200035125,MATERIALS,,2026,SB,4042520251186699001,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755518248,Operating Expenditures
C00575050,LAHOOD FOR CONGRESS,202504159755655313,17,B2A8385B170B84450A28,1887542,ORG,ORGANIZATION,HELL'S KITCHEN,DC,CATERING,X,,2/3/25 0:00,511.8,4041520251184156801,WASHINGTON,200243590,FUNDRAISING,,2026,SB,4042520251186694736,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655313,Operating Expenditures
C00460063,BILLY LONG FOR SENATE,202504159756073572,17,BD6E77C16A5DF42EFA43,1888176,ORG,ORGANIZATION,ARISTOTLE INTERNATIONAL,DC,COMPLIANCE SOFTWARE,,,3/31/25 0:00,1600,4041620251184296121,WASHINGTON,200031164,OTHER,,2026,SB,4042520251186697729,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756073572,Operating Expenditures
C00711317,SCHOLTEN FOR CONGRESS,202504159755804055,17,500430680,1887655,ORG,ORGANIZATION,SWITCHBOARD PUBLIC BENEFIT CORP,DC,TEXT MESSAGING SERVICES,,,1/8/25 0:00,1644.05,4041520251184156880,WASHINGTON,200330485,OTHER,,2026,SB,4042520251186693317,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755804055,Operating Expenditures
C00793935,ERIC SORENSEN FOR ILLINOIS,202504159755515761,17,500105654,1887113,ORG,ORGANIZATION,THE FROST GROUP,DC,FUNDRAISING CONSULTING,,,3/26/25 0:00,1461.2,4041520251184156543,WASHINGTON,200034357,OTHER,,2026,SB,4042520251186694874,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515761,Operating Expenditures
C00539866,ROBIN KELLY FOR CONGRESS,202504159755655445,17,500754035,1887544,ORG,ORGANIZATION,NATIONAL DEMOCRATIC CLUB,DC,FOOD & BEVERAGE,,,2/17/25 0:00,26.15,4041520251184156803,WASHINGTON,200034006,OTHER,,2026,SB,4042520251186696156,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655445,Operating Expenditures
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,202504159756071855,17,BB260D39E9C8C46F0B82,1888147,ORG,ORGANIZATION,SFOGOLINA,DC,MEALS AND CATERING,X,,1/20/25 0:00,431.3,4041620251184296099,WASHINGTON,200014411,TRAVEL,,2026,SB,4042520251186692753,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756071855,Operating Expenditures
C00855742,DR. KRISTIN HOOK FOR CONGRESS,202504159756048154,17,SB17.4115,1887917,ORG,ORGANIZATION,"NGP VAN, INC.",DC,SOFTWARE,,,1/28/25 0:00,319.8,4041520251184157052,WASHINGRTON,20005,OTHER,,2026,SB,4042520251186690645,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756048154,Operating Expenditures
C00575050,LAHOOD FOR CONGRESS,202504159755655308,17,B534A6C8CF2964530818,1887542,ORG,ORGANIZATION,JOE'S STONE CRAB,DC,EVENT CATERING,X,,2/3/25 0:00,1204.49,4041520251184156801,WASHINGTON,200051018,FUNDRAISING,,2026,SB,4042520251186694721,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655308,Operating Expenditures
C00714261,SALAZAR FOR CONGRESS,202504159755515464,17,SB17.I26246,1887109,ORG,ORGANIZATION,CONSERVATIVE CONNECTOR,DC,LIST RENTAL,,,2/3/25 0:00,12.9,4041520251184156541,WASHINGTON,20002,ADMINISTRATIVE,,2026,SB,4042520251186689544,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515464,Operating Expenditures
C00802603,JONATHAN JACKSON FOR CONGRESS,202504159756058296,17,500442044,1888018,ORG,ORGANIZATION,THE FROST GROUP LLC,DC,FUNDRAISING CONSULTING,,,1/10/25 0:00,25000,4041620251184296033,WASHINGTON,200034357,OTHER,,2026,SB,4042520251186693137,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756058296,Operating Expenditures
C00796672,UNITED WITH DELIA FOR CONGRESS,202504159755420286,17,500326834,1886901,ORG,ORGANIZATION,NGP VAN,DC,SOFTWARE,,,1/13/25 0:00,500,4041520251184156400,WASHINGTON,200055738,OTHER,,2026,SB,4042520251186693504,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755420286,Operating Expenditures
C00504704,CRAMER FOR SENATE,202504159755659426,17,SB17.I23105,1887572,ORG,ORGANIZATION,TRATTORIA ALBERTO,DC,FOOD,X,,1/22/25 0:00,1130.38,4041520251184156824,WASHINGTON,20003,OTHER,USBANK 2/19,2026,SB,4042520251186696420,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755659426,Operating Expenditures
C00369801,DAVID SCOTT FOR CONGRESS,202504159755799725,17,500581265,1887635,ORG,ORGANIZATION,NGP VAN INC.,DC,DATABASE SOFTWARE,,,2/10/25 0:00,1650,4041520251184156865,WASHINGTON,200055701,OTHER,,2026,SB,4042520251186690248,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799725,Operating Expenditures
C00420760,FRIENDS OF MAZIE HIRONO,202504159755430913,17,500383145,1886985,ORG,ORGANIZATION,"CAPITOL COMPLIANCE ASSOCIATES, INC.",DC,COMPLIANCE SERVICES,,,3/25/25 0:00,2505.05,4041520251184156461,WASHINGTON,200037508,OTHER,,2026,SB,4042520251186692550,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755430913,Operating Expenditures
C00672295,FRIENDS OF LUCY MCBATH,202504159755655758,17,500586404,1887546,ORG,ORGANIZATION,SANDLER REIFF,DC,LEGAL FEES,,,3/31/25 0:00,3812.5,4041520251184156805,WASHINGTON,200054970,ADMINISTRATIVE,,2026,SB,4042520251186691281,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655758,Operating Expenditures
C00369801,DAVID SCOTT FOR CONGRESS,202504159755799729,17,500581218,1887635,ORG,ORGANIZATION,THE CONGRESSIONAL CLUB MUSEUM AND FOUNDATION,DC,MEMBERSHIP DUES,,,1/7/25 0:00,250,4041520251184156865,WASHINGTON,200093414,OTHER,,2026,SB,4042520251186690260,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799729,Operating Expenditures
C00665752,FRIENDS OF MICHAEL GUEST,202504159756050161,17,BB90F3B6CA6C54FDEAA5,1887943,ORG,ORGANIZATION,CONGRESSIONAL CLUB MUSEUM & FOUND,DC,MEETING EXPENSE,,,1/13/25 0:00,250,4041520251184157069,WASHINGTON,200093414,MATERIALS,,2026,SB,4042520251186698870,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756050161,Operating Expenditures
C00443218,WICKER FOR SENATE,202504159755568600,17,BF253309DA4C2429D8C6,1887278,ORG,ORGANIZATION,UNITED STATES SENATE GIFT SHOP,DC,GIFTWARE/STATIONARY,X,,1/31/25 0:00,32,4041520251184156632,WASHINGTON,20510,OTHER,,2026,SB,4042520251186697588,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755568600,Operating Expenditures
C00412304,MONTANANS FOR TESTER,202504159755639448,17,500421413,1887431,ORG,ORGANIZATION,WHOLE FOODS,DC,CATERING/MEALS,X,,1/28/25 0:00,571.2,4041520251184156726,WASHINGTON,200071844,TRAVEL,*,2026,SB,4042520251186695107,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755639448,Operating Expenditures
C00539866,ROBIN KELLY FOR CONGRESS,202504159755655429,17,500754591,1887544,ORG,ORGANIZATION,THE SMITH - PENN QUARTERS,DC,CATERING,,,2/27/25 0:00,440,4041520251184156803,WASHINGTON,200041417,FUNDRAISING,,2026,SB,4042520251186696107,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655429,Operating Expenditures
C00369801,DAVID SCOTT FOR CONGRESS,202504159755799711,17,500584607,1887635,ORG,ORGANIZATION,ANGERHOLZER BROZ CONSULTING,DC,FUNDRAISING CONSULTING,X,,1/13/25 0:00,12000,4041520251184156865,WASHINGTON,200035125,OTHER,*,2026,SB,4042520251186690205,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799711,Operating Expenditures
C00793935,ERIC SORENSEN FOR ILLINOIS,202504159755515757,17,500105603,1887113,ORG,ORGANIZATION,AMALGAMATED BANK,DC,BANK FEES,,,1/28/25 0:00,49,4041520251184156543,WASHINGTON,200061202,OTHER,,2026,SB,4042520251186694864,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515757,Operating Expenditures
C00843003,JULIE JOHNSON FOR CONGRESS,202504159755804177,17,500159137,1887660,ORG,ORGANIZATION,AMALGAMATED BANK,DC,BANK FEES,,,2/26/25 0:00,96,4041520251184156882,WASHINGTON,200061202,OTHER,,2026,SB,4042520251186690921,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755804177,Operating Expenditures
C00540732,SCHATZ FOR SENATE,202504159755648628,17,501234029,1887495,ORG,ORGANIZATION,CELLAR.COM,DC,BEVERAGES,X,,1/29/25 0:00,2911.66,4041520251184156767,WASHINGTON,200025702,OTHER,*,2026,SB,4042520251186692069,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648628,Operating Expenditures
C00723916,MARY MILLER FOR CONGRESS,202504159755954081,17,DNKXWBE9DEF4X977FH4T,1887790,ORG,ORGANIZATION,CONSERVATIVE PARTNERSHIP INSTITUTE,DC,DONATION,,,1/15/25 0:00,5000,4041520251184156959,WASHINGTON,20003,OTHER,,2026,SB,4042520251186693950,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755954081,Operating Expenditures
C00776393,COMMITTEE TO ELECT MIKE EZELL,202504159755648363,17,SB17.I1175,1887491,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,FOOD/BEVERAGES,,,2/15/25 0:00,893.04,4041520251184156765,WASHINGTON,20003,OTHER,,2026,SB,4042520251186698904,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648363,Operating Expenditures
C00660464,CHRIS PAPPAS FOR SENATE,202504159755953706,17,500238862,1887783,ORG,ORGANIZATION,THE FROST GROUP,DC,CONSULTING - FUNDRAISING,,,1/3/25 0:00,12732.36,4041520251184156953,WASHINGTON,200034357,OTHER,,2026,SB,4042520251186692231,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755953706,Operating Expenditures
C00885301,SYLVESTER TURNER CAMPAIGN,202504159755354137,17,500156794,1886426,ORG,ORGANIZATION,CAPITOL COMPLIANCE ASSOCIATES,DC,COMPLIANCE SERVICES,,,3/5/25 0:00,3000,4041520251184156137,WASHINGTON,200037508,OTHER,,2026,SB,4042520251186689030,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755354137,Operating Expenditures
C00693663,FEENSTRA FOR CONGRESS,202504159755374876,17,B007C065E1D9D4D34A2F,1886625,ORG,ORGANIZATION,CAPITAL ONE,DC,CREDIT CARD PAYMENT,,,1/3/25 0:00,17494.62,4041520251184156251,WASHINGTON,200041605,OTHER,,2026,SB,4042520251186692449,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755374876,Operating Expenditures
C00648295,RUSS FULCHER FOR IDAHO,202504159755358692,17,BE2C0B41E425C4F92950,1886493,ORG,ORGANIZATION,THOLANDER CONSULTING,DC,CONSULTING FUNDRAISING SERVICES,,,2/3/25 0:00,3000,4041520251184156174,WASHINGTON,200024931,OTHER,,2026,SB,4042520251186692616,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755358692,Operating Expenditures
C00667741,THE COMMITTEE TO ELECT AYANNA PRESSLEY,202504159755355774,17,500417252,1886468,ORG,ORGANIZATION,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,DC,TRAVEL,X,,3/14/25 0:00,22.55,4041520251184156161,WASHINGTON,200016000,OTHER,*,2026,SB,4042520251186696039,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755355774,Operating Expenditures
C00376087,MARIO DIAZ-BALART FOR CONGRESS,202504159755518965,17,BA155185DD3EC449BB6F,1887164,ORG,ORGANIZATION,ROSE STRATEGIES,DC,REIMBURSEMENT FOR TRAVEL AIRFARE AND LODGING,,,3/23/25 0:00,13316.02,4041520251184156572,WASHINGTON,200034399,TRAVEL,,2026,SB,4042520251186689971,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755518965,Operating Expenditures
C00775015,SCHMITT FOR SENATE,202504159755648859,17,SB17.I3173,1887496,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,FOOD / BEVERAGE,X,,2/19/25 0:00,82.4,4041520251184156768,WASHINGTON,20003,OTHER,,2026,SB,4042520251186694559,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648859,Operating Expenditures
C00540732,SCHATZ FOR SENATE,202504159755648602,17,501236282,1887495,ORG,ORGANIZATION,CAPITOL COMPLIANCE ASSOCIATES,DC,COMPLIANCE SERVICES,,,2/26/25 0:00,4073,4041520251184156767,WASHINGTON,200037508,OTHER,,2026,SB,4042520251186691992,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648602,Operating Expenditures
C00504019,RICK W. ALLEN FOR CONGRESS,202504159755352481,17,B18EB6821D5F94463BBD,1886382,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,EVENT CATERING,X,,2/19/25 0:00,2435.77,4041520251184156109,WASHINGTON,20003,FUNDRAISING,,2026,SB,4042520251186690322,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352481,Operating Expenditures
C00856005,FRIENDS OF TIM MOORE,202504159755436697,17,BF7846821A39A4399A42,1887014,ORG,ORGANIZATION,TUNE INN RESTAURANT,DC,FOOD/BEVERAGE,,,1/3/25 0:00,157.15,4041520251184156481,WASHINGTON,200031148,OTHER,,2026,SB,4042520251186697463,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436697,Operating Expenditures
C00706747,FRIENDS OF MCCORMICK,202504159755515904,17,B5102B364D6C84128BB5,1887117,ORG,ORGANIZATION,HOUSE GIFT SHOP,DC,FOOD AND BEVERAGE,X,,3/12/25 0:00,403.75,4041520251184156545,WASHINGTON,200052118,OTHER,,2026,SB,4042520251186690734,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515904,Operating Expenditures
C00847400,GLORIA FOR TENNESSEE,202504159756031439,17,500772702,1887893,ORG,ORGANIZATION,AMALGAMATED BANK,DC,BANK FEES,,,3/27/25 0:00,138.77,4041520251184157032,WASHINGTON,200061202,OTHER,,2026,SB,4042520251186692291,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756031439,Operating Expenditures
